Date,Season,Source,Acreage,Owner,clipped UA,clipped _1,SznEndDate,Year,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,39.8,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,253.7,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,89.8,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,44.9,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,108.1,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/26/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,11,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,46.1,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/26/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,14.3,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/26/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,0.8,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/26/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,19.1,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,5.3,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,0.2,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,0.3,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,9.3,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,57,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,8.4,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/25/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,7,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,0.3,Forest Preserve District of Cook County,1154.264066,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,1.6,Forest Preserve District of Cook County,6278.047962,100,1/1/2018,2017,UA
12/1/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,21.6,Forest Preserve District of Cook County,87361.86678,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,9.5,Forest Preserve District of Cook County,38513.77559,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,68.7,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,13.8,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
12/3/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,92.8,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,175.9,Forest Preserve District of Cook County,18203.06286,2.557676864,1/1/2018,2017,UA
12/1/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,37.8,Forest Preserve District of Cook County,15.26095741,0.009969048,1/1/2018,2017,UA
12/3/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,42.7,Forest Preserve District of Cook County,172573.882,100,1/1/2018,2017,UA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,3.1,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of Cook County,76.9,Forest Preserve District of Cook County,0,0,1/1/2018,2017,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,15.9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,10.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,0.9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,5.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,10.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,24.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,6.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,11.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,9.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,13.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,17.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,4.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,6.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,8.8,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,13.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,1.9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,3.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.4,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,6.1,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,6.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,16.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,4.4,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,10,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.1,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,21.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,10.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,0.65,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,1.95,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,18.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,10.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,4.35,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,1.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,1.6,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.2,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,21.5,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,2.3,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,3.9,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,7.25,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Richardson Wildlife Foundation,3.1,Richardson Wildlife Foundation,0,0,1/1/2016,2016,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,23.7,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,16.1,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,10.9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,18.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,16.35,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,4.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,0.65,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,0.9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,1.6,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.35,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,8.2,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,7.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,24,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,17.6,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,14.5,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,12.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,15.9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,10.2,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,6.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,4,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,6,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.9,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.8,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,1.3,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,8.8,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,6.1,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,7.5,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,2.6,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,13.2,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,1.85,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,5,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2017,7/1/2016 - 6/30/2017,Richardson Wildlife Foundation,5.7,Richardson Wildlife Foundation,0,0,1/1/2017,2017,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,0.8,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,1.9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,3.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,8.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,13.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,11.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,11.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,6.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,8.8,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,1.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,10.2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,15.9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,1.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,7.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,9.7,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,14,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,9.7,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,11.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,6.2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,30.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,19.6,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,12.4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,14.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,8.4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,5.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,26,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.45,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.35,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,12,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,3.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.7,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,0.9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,0.65,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.4,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,10,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,1.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.2,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,5.9,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,7.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,3.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,3.65,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,4.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,7.7,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,2.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,16.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,8.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,9.5,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,5.1,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Richardson Wildlife Foundation,22.3,Richardson Wildlife Foundation,0,0,1/1/2018,2018,notUA
4/20/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.2,Prairie Crossing Homeowners Association,1001.409932,100,1/1/2018,2018,UA
4/20/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.3,Prairie Crossing Homeowners Association,1280.544067,100,1/1/2018,2018,UA
4/25/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,1.7,Prairie Crossing Homeowners Association,6908.195039,100,1/1/2018,2018,UA
4/20/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.6,Prairie Crossing Homeowners Association,2521.532937,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,9.5,Prairie Crossing Homeowners Association,38268.60252,100,1/1/2018,2018,UA
